timestamp,message
1789906711619,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/token-generator.tool-2afcd441.js HTTP/1.1"" 200 2717 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711637,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/token-generator.tool-ae3bc3f5.css HTTP/1.1"" 200 61 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711653,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/toml-esm-9c5f6a1e.js HTTP/1.1"" 200 39096 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711673,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/toml-to-json-b4f3fcc5.js HTTP/1.1"" 200 799 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711691,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/toml-to-yaml-9bee0f3d.js HTTP/1.1"" 200 836 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711710,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/toml.services-387bcfeb.js HTTP/1.1"" 200 134 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711725,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/tsMode-3b6cbd14.js HTTP/1.1"" 200 22849 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711743,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/twig-2fc36860.js HTTP/1.1"" 200 6219 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711761,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/typescript-cb653fd0.js HTTP/1.1"" 200 5715 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711780,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/ulid-generator-a07ca6a6.js HTTP/1.1"" 200 2857 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711798,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/url-encoder-b5cc42ce.js HTTP/1.1"" 200 1950 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711815,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/url-parser-c0be09d6.css HTTP/1.1"" 200 101 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711833,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/url-parser-d8320896.js HTTP/1.1"" 200 1955 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711853,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/use-form-item-c96f4688.js HTTP/1.1"" 200 790 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711873,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/use-locale-be26e5a6.js HTTP/1.1"" 200 10002 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711884,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/useQRCode-f2c70321.js HTTP/1.1"" 200 23555 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711901,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/user-agent-parser-9737afe6.js HTTP/1.1"" 200 21674 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711921,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/uuid-generator-78624a7d.js HTTP/1.1"" 200 10961 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711941,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/uuid-generator-7ab5fe2c.css HTTP/1.1"" 200 60 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711952,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/vb-c8fb3e3d.js HTTP/1.1"" 200 6037 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711972,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/wgsl-36d9888f.js HTTP/1.1"" 200 7575 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906711992,"10.0.1.178 - - [20/Sep/2026:12:18:31 +0000] ""GET /assets/wifi-qr-code-generator-c9947b59.js HTTP/1.1"" 200 5294 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712012,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/xml-6042437e.js HTTP/1.1"" 200 2716 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712028,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/xml-formatter-e458a084.js HTTP/1.1"" 200 1920 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712043,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/xml-formatter.service-0d239789.js HTTP/1.1"" 200 5133 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712058,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/xml-to-json-1a1f7090.js HTTP/1.1"" 200 886 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712075,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/yaml-b733b703.js HTTP/1.1"" 200 4323 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712089,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/yaml-to-json-cca3990c.js HTTP/1.1"" 200 819 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712109,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/yaml-to-toml-9395f198.js HTTP/1.1"" 200 798 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712126,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/yaml-viewer-33a8a851.css HTTP/1.1"" 200 130 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712145,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /assets/yaml-viewer-7398fade.js HTTP/1.1"" 200 3060 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712160,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /index.html HTTP/1.1"" 200 2839 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712179,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /favicon-16x16.png HTTP/1.1"" 200 1045 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712198,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /favicon-32x32.png HTTP/1.1"" 200 1627 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712215,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /android-chrome-192x192.png HTTP/1.1"" 200 9354 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712229,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /android-chrome-512x512.png HTTP/1.1"" 200 26300 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906712243,"10.0.1.178 - - [20/Sep/2026:12:18:32 +0000] ""GET /manifest.webmanifest HTTP/1.1"" 200 589 ""https://tm.feras-dev.co.uk/sw.js"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/153.0.0.0 Safari/537.36"" ""REDACTED_CLIENT_IP"""
1789906890988,"10.0.2.102 - - [20/Sep/2026:12:21:30 +0000] ""GET / HTTP/1.1"" 200 2839 ""-"" ""Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"" ""66.132.195.125"""
1789906892425,"10.0.2.102 - - [20/Sep/2026:12:21:32 +0000] ""GET / HTTP/1.1"" 200 2839 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"" ""146.190.135.163"""
1789906893086,"10.0.2.102 - - [20/Sep/2026:12:21:33 +0000] ""GET /favicon.ico HTTP/1.1"" 200 15086 ""-"" ""Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"" ""66.132.195.125"""
1789906895736,"10.0.2.102 - - [20/Sep/2026:12:21:35 +0000] ""GET /favicon.ico HTTP/1.1"" 200 15086 ""https://tm.feras-dev.co.uk/"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"" ""146.190.135.163"""
1789906897755,"10.0.2.102 - - [20/Sep/2026:12:21:37 +0000] ""GET /apple-touch-icon.png HTTP/1.1"" 200 6910 ""-"" ""Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"" ""66.132.195.125"""
1789906898101,"10.0.2.102 - - [20/Sep/2026:12:21:38 +0000] ""GET /favicon-32x32.png HTTP/1.1"" 200 1627 ""-"" ""Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"" ""66.132.195.125"""
1789906898553,"10.0.2.102 - - [20/Sep/2026:12:21:38 +0000] ""GET /favicon-16x16.png HTTP/1.1"" 200 1045 ""-"" ""Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"" ""66.132.195.125"""
1789907216470,"2026/09/20 12:26:56 [notice] 1#1: signal 3 (SIGQUIT) received, shutting down"
1789907216470,2026/09/20 12:26:56 [notice] 29#29: gracefully shutting down
1789907216470,2026/09/20 12:26:56 [notice] 30#30: gracefully shutting down
1789907216470,2026/09/20 12:26:56 [notice] 29#29: exiting
1789907216470,2026/09/20 12:26:56 [notice] 30#30: exiting
1789907216470,2026/09/20 12:26:56 [notice] 30#30: exit
1789907216470,2026/09/20 12:26:56 [notice] 29#29: exit
1789907216533,2026/09/20 12:26:56 [notice] 1#1: signal 17 (SIGCHLD) received from 30
1789907216533,2026/09/20 12:26:56 [notice] 1#1: worker process 29 exited with code 0
1789907216533,2026/09/20 12:26:56 [notice] 1#1: worker process 30 exited with code 0
1789907216533,"2026/09/20 12:26:56 [alert] 1#1: unlink() ""/run/nginx.pid"" failed (13: Permission denied)"
1789907216533,2026/09/20 12:26:56 [notice] 1#1: exit
